Path results for file: set5.dat
310,477
309,476
308,476
307,476
306,476
305,476
304,476
303,476
302,476
301,476
300,476
299,476
298,476
297,476
296,476
295,476
294,476
293,476
292,476
291,476
290,476
289,476
288,476
287,476
286,476
285,476
284,476
283,476
282,476
281,476
280,476
279,476
278,476
277,476
276,476
275,476
274,476
273,476
272,476
271,476
270,476
269,476
268,476
267,476
266,476
265,476
264,476
263,476
262,476
261,476
260,476
259,476
258,476
257,476
256,476
255,476
254,476
253,476
252,476
251,476
250,476
249,476
248,476
247,476
246,476
245,476
244,476
243,476
242,476
241,476
240,476
239,476
238,476
237,476
236,476
235,476
234,476
233,476
232,476
231,476
230,476
229,476
228,476
227,476
226,476
225,476
224,476
223,476
222,476
221,476
220,476
219,476
218,476
217,476
216,476
215,476
214,476
213,476
212,476
211,476
210,476
209,476
208,476
207,476
206,476
205,476
204,476
203,476
202,476
201,476
200,476
199,476
198,476
197,476
196,476
195,476
194,476
193,476
192,476
191,476
190,476
189,476
188,476
187,476
186,476
185,476
184,476
183,476
182,476
181,475
180,474
179,473
178,472
177,471
176,470
175,470
174,470
173,470
172,470
171,470
170,470
169,470
168,470
167,470
166,470
165,470
164,470
163,470
162,470
161,470
160,470
159,470
158,470
157,470
156,470
155,470
154,470
153,470
152,470
151,470
150,470
149,470
148,470
147,470
146,470
145,470
144,470
143,470
142,470
141,470
140,470
139,470
138,470
137,470
136,470
135,470
134,470
133,470
132,470
131,470
130,470
129,470
128,470
127,470
126,470
125,470
124,470
123,470
122,470
121,470
120,470
119,470
118,470
117,470
116,470
115,470
114,470
113,470
112,470
111,470
110,470
109,470
108,470
107,470
106,470
105,470
104,470
103,470
102,470
101,470
100,470
99,470
98,470
97,470
96,470
95,470
94,470
93,470
92,470
91,470
90,470
89,470
88,470
87,470
86,470
85,470
84,470
83,470
82,470
81,470
80,470
79,470
78,470
77,470
76,470
75,470
74,470
73,470
72,470
71,470
70,470
69,470
68,470
67,470
66,470
65,470
64,470
63,470
62,470
61,470
60,470
59,470
58,470
57,470
56,470
55,470
54,470
53,470
52,470
51,470
50,470
49,470
48,470
47,470
46,470
45,470
44,471
43,472
42,473
42,474
42,475
41,476
41,477
41,478
41,479
41,480
41,481
41,482
41,483
41,484
41,485
41,486
41,487
41,488
41,489
41,490
41,491
41,492
41,493
41,494
41,495
41,496
41,497
41,498
41,499
41,500
41,501
41,502
41,503
41,504
41,505
41,506
41,507
41,508
41,509
41,510
41,511
41,512
41,513
41,514
41,515
41,516
41,517
41,518
41,519
41,520
41,521
41,522
41,523
41,524
41,525
41,526
41,527
41,528
41,529
41,530
41,531
41,532
41,533
41,534
41,535
41,536
41,537
41,538
41,539
41,540
41,541
41,542
41,543
41,544
41,545
41,546
41,547
41,548
41,549
41,550
41,551
41,552
41,553
41,554
41,555
41,556
41,557
41,558
41,559
41,560
41,561
41,562
41,563
41,564
41,565
41,566
41,567
41,568
41,569
41,570
41,571
41,572
41,573
41,574
41,575
41,576
41,577
41,578
41,579
41,580
41,581
41,582
41,583
41,584
41,585
41,586
41,587
41,588
41,589
41,590
